emoji,anger,joy,sadness,fear,surprise,disgust,anticipation,trust
🙋🏻,0.11254262391270231,0.13778423349140212,0.12681688190423301,0.11734473679311463,0.12233238077136656,0.08022483087642308,0.1373871399102764,0.14541430525900373
💼,0.11826806289565184,0.13463805409992347,0.1142036455548805,0.11696500955966371,0.12233238077179628,0.10374086584678337,0.1374363755616594,0.1390672765176278
🇬🇹,0.12441229408108256,0.13058558967895806,0.11858670729816367,0.12175598381278974,0.12233238077186251,0.09735867173202344,0.13757711899505207,0.14407925063638777
🙄,0.12276556798877891,0.12872884032549337,0.11560211944379262,0.12633205522215007,0.12233238077172379,0.08912635336241816,0.13722816468000246,0.14374586632962408
👥,0.1187435366440468,0.13928093064168934,0.12059575753664831,0.12474644844820659,0.12233238077128604,0.0880055682265523,0.13727327421645472,0.14506439714767835
🇱🇦,0.1195428967632779,0.13597192958695814,0.12289915465044032,0.1213571700889986,0.12233238077137397,0.08800080360427866,0.13730947968175924,0.15062587412009232
👷🏿,0.13025801273806792,0.11997098288702546,0.12753813707058725,0.12207033498782494,0.1223323807718692,0.09496316982812834,0.13737025486853485,0.11802949656890227
🇯🇲,0.12022789160175762,0.14321192732313648,0.11731389426859096,0.1139325809842262,0.12233238077179628,0.11580246243229127,0.13741453479740628,0.14210410387319933
🥀,0.12054077877576219,0.14354036838631146,0.12196610235878325,0.11727321411092362,0.12233238077137937,0.10820303162497305,0.13756809614549242,0.13930640606086925
💓,0.0998003992015968,0.16067864271457086,0.0998003992015968,0.10778443113772457,0.1187624750499002,0.0998003992015968,0.1467065868263473,0.16666666666666666
🛳,0.1328053054298266,0.13426942438672995,0.10037597259724862,0.11583087996402242,0.12233238077193709,0.09287691710712413,0.13731952620636592,0.14338449304066328
♉️,0.11871547899539792,0.14230333939485718,0.11567551061307313,0.11713377739130237,0.12233238077156479,0.09723240264188394,0.13723303290385097,0.153378271346704
🇧🇹,0.124192818418976,0.13118968674098141,0.11773462000383006,0.12090098356759427,0.12233238077185749,0.10026654784311352,0.1376122616218817,0.14332961914971498
🇳🇴,0.12955477204383214,0.136278514037258,0.11625897438170796,0.11986379221914945,0.12233238077179388,0.108470365647215,0.1372399419629949,0.14043083434199596
⁉️,0.11515316846953283,0.14560349768726155,0.1101868549540086,0.11411631919804677,0.12233238077177067,0.10298613814211277,0.1372471095080239,0.14924820736636252
🔛,0.12623659138728272,0.13259126559569268,0.11008055472120759,0.11817973272346194,0.12233238077118805,0.10185095456482039,0.13749145325177067,0.13723894457942792
🖋,0.12093644284055927,0.14246153255953686,0.1186058600742399,0.11609809794438775,0.12233238077143742,0.11348947372333743,0.13722670994167732,0.12540432659451028
👌🏾,0.11337421888612198,0.1282150597908185,0.12133928368893976,0.1256245754356371,0.12233238077159929,0.08716625545983334,0.13739735991905064,0.15483299418675286
📮,0.11997638039201775,0.13897321314289002,0.11664441453103791,0.11442541493380531,0.12233238077186447,0.10830868536378592,0.13725211178052177,0.13510953220617272
♊️,0.11301019440782056,0.1447885741799837,0.11775885361748806,0.11724752334629329,0.12233238077169899,0.1029608538261938,0.13727043937770417,0.15129824667132868
👨,0.11677087804997655,0.13064442592440173,0.13450866966013564,0.13080667417381164,0.12233238077183917,0.09601363743652547,0.13731044195023467,0.1421515669806006
😑,0.13061224489795917,0.1020408163265306,0.1357142857142857,0.1163265306122449,0.12142857142857141,0.15,0.12448979591836734,0.1193877551020408
📕,0.12441387386814995,0.14291282699559815,0.11727358893222117,0.12254851818505585,0.12233238077177527,0.09729877482944134,0.13632369952228268,0.14789582752374694
📂,0.11814800655696445,0.14408031220955309,0.111357290068554,0.11808713143892646,0.12233238077183409,0.09999148181469453,0.13723848077480372,0.1425214645382939
👮,0.1325937225267353,0.09985942034836626,0.15123940277044312,0.12236518661089235,0.12233238077159367,0.09808574636915669,0.13728633709759103,0.11341504885039178
😧,0.1479621050656874,0.10508069555362454,0.13352256707912602,0.12735765773780372,0.1223323807659796,0.038602699214265276,0.13727852376128996,0.13116204051972796
🇦🇷,0.12549185085038062,0.134111212901189,0.11877649766938703,0.11788799129314498,0.12233238077183052,0.10234528063112026,0.13724635715590852,0.1393415324027652
🗺,0.11537975574520942,0.1497987321636174,0.11582886043834151,0.11191761066825734,0.12233238077153391,0.09346358606252116,0.13728798061320988,0.1435436177954169
🏺,0.13136091224095026,0.14748441491246922,0.10486769022463704,0.113641312545667,0.12233238077144067,0.11557134982380557,0.13723201988590913,0.12972550704883073
👵🏿,0.12349972900921102,0.13479414406174328,0.12268357518769335,0.12307329054132765,0.12233238077190771,0.1039862619256762,0.13741487816387027,0.1369055486363298
🖖🏿,0.12495336850611238,0.13323032582411543,0.11456913581423578,0.1254157059221086,0.12233238077169084,0.09534985334675154,0.1372501227585193,0.1416290028248537
👊,0.14574898785425103,0.12348178137651823,0.10121457489878544,0.11234817813765184,0.10121457489878544,0.1153846153846154,0.13765182186234817,0.16295546558704455
🆓,0.12016738179028152,0.14022986927739112,0.10998751632541826,0.11361161559952393,0.12233238077135321,0.09843416874055706,0.137702163822286,0.1454985019600662
🐋,0.131992650998086,0.12693404173478484,0.13462100409196864,0.12577306145624334,0.12233238077126248,0.09013695626285707,0.13735437185874821,0.1388732750883605
🖥,0.13698324780244775,0.1458274556644028,0.10740196969345561,0.12790047118127745,0.12233238077134263,0.10594704871255087,0.137486884368628,0.14865752976276397
♥️,0.11329344553678311,0.1444413410135894,0.13941801500732254,0.12392156536901666,0.1223323807712311,0.08880059459669411,0.13726901373850164,0.13572562939526941
🇷🇸,0.12153307902934785,0.14055816007748945,0.12598820753555628,0.11528667079869592,0.12233238077164327,0.11072970164967741,0.13755832631907514,0.14438365166196138
👷,0.11782649974998094,0.13083870062109781,0.11672385948440933,0.12563979376614043,0.12233238077179248,0.09113293582490778,0.13729437785596435,0.14232721634017337
🉑,0.1214194965687625,0.1259086702557397,0.117422413546592,0.12137185794000516,0.12233238077142099,0.08419195505824327,0.13732378809551216,0.14981266087316514
✋🏽,0.12691878854934657,0.1385290304897353,0.11493355064158095,0.12375242220943505,0.12233238077152732,0.09127789849410547,0.13725648390326867,0.13329622310961386
🐓,0.11698267509200377,0.13384495514037553,0.12677499433448247,0.12270994990566919,0.12233238077146341,0.09086287665820947,0.13729685978046471,0.16012581760143554
☮,0.11083537416629952,0.13558510061557172,0.12982330250633822,0.11549197220486462,0.12233238077156718,0.07226582422591485,0.13723309439550577,0.1569730434431541
👈🏿,0.12545713674887793,0.12670833617448807,0.12421700854429218,0.12198854283758465,0.1223323807713557,0.10619506069807057,0.13765841829006065,0.1232451057412938
🐃,0.1359210497882941,0.14121631102170795,0.10266622797644231,0.12010705426465051,0.1223323807716275,0.09440023720109703,0.13632358924600935,0.14673050492631118
🇸🇱,0.12113191442466587,0.13792886806186289,0.12071507980544993,0.11770711250073873,0.12233238077153215,0.10674396786482013,0.1372565639667422,0.13955156045828832
🥕,0.1282006658321393,0.13822676906420384,0.11227772318125062,0.11663668922872716,0.1223323807717263,0.08885947568963527,0.13743816182723775,0.1473493455746014
📪,0.12062778530412288,0.1354024809988914,0.11436869813223893,0.1328540720033402,0.12233238077172498,0.09591182337892115,0.1372288699532214,0.15838287796193795
🐶,0.1186560611816958,0.12418926884856774,0.14365911624008731,0.1325905716683451,0.12233238077135192,0.0791921762878432,0.13728860403077167,0.14231926587951874
🇹🇻,0.12466447071369657,0.1296566359960707,0.11921718003759452,0.12302542901838365,0.12233238077184042,0.09792753342986361,0.13723659548963404,0.1461464409156113
🚵🏽,0.12098021268741377,0.14378499622398522,0.11348085370445915,0.11291477729838562,0.1223323807717269,0.09720763294732866,0.13735967114573097,0.14306382956781705
🇸🇲,0.12229455876428119,0.1405790538628935,0.11457883723960549,0.11440516937767597,0.12233238077172882,0.10408640878795547,0.13632378444216198,0.1373395197458475
🤧,0.12346248460988818,0.12407133594388142,0.12260297415195964,0.12728733744296505,0.12233238077148276,0.07539045294041741,0.13731448537627797,0.14734916313505747
🛏,0.1262736049053501,0.13398409940418787,0.10865363209995849,0.120390283021095,0.1223323807719458,0.1074516948778011,0.13723666659398723,0.13464141334040003
🇧🇩,0.12292872825486256,0.13386414822161896,0.12049409966675739,0.11660587298959513,0.12233238077171843,0.09401274627921431,0.13723906239965292,0.13664867512339787
🔚,0.12575696479433418,0.1440681790918461,0.11195744089854998,0.1215500136730725,0.12233238077160224,0.1129365051774024,0.13748558539724634,0.13780620492949724
◼️,0.1256066248612342,0.13962949536653468,0.11513746130549407,0.12348434657008056,0.12233238077187071,0.0966971992156093,0.13727591412392823,0.14871566392707658
🔊,0.12873688326800448,0.1399909815954743,0.10847763476522232,0.11921216412366675,0.12233238077185811,0.09970276966113405,0.13728340674883585,0.14674531031239005
🚗,0.12995855880228646,0.1324907321468345,0.1131420886667911,0.11969252273303255,0.12233238077195814,0.09674785757914574,0.13727041726073327,0.13230221174117254
🇧🇮,0.1238895843090404,0.13191716436267598,0.1174280795003142,0.1208662801632272,0.12233238077183767,0.09724791804341335,0.13727915198477988,0.14400176197977857
🕚,0.12071522681213764,0.13182798257184913,0.11884631300017645,0.11884494647577526,0.12233238077168687,0.09223590428258022,0.13752076724474607,0.14276380301895916
🇷🇺,0.12807032917328343,0.13303581652144203,0.11624901493996731,0.1220617392972656,0.12233238077185936,0.10291324009675859,0.13743316360965774,0.15005426372898134
🇵🇳,0.12548319270746333,0.1340682077789097,0.11588771893730154,0.1195656476078284,0.12233238077176896,0.09338371031393707,0.1372443294069897,0.14076336558669295
⛅️,0.11873819679220787,0.1380833853763761,0.11657627803651849,0.12762086402295836,0.12233238077167125,0.08582628223492081,0.13730342695600806,0.1517112459868738
🏊🏽,0.12276313467697264,0.1443085416831309,0.11392728145619913,0.1156135889062,0.12233238077172344,0.1066090503047858,0.13729626036779685,0.13639591045075766
📭,0.11536275005846619,0.14129837133805268,0.11398085105611244,0.13201701209644057,0.1223323807716514,0.0937303663275822,0.1373621501723995,0.15473481552774151
㊙️,0.12021978813470469,0.1340129435993731,0.12045030955596303,0.12564795698841635,0.12233238077156641,0.07117001211674676,0.13727497661037982,0.15905767555713268
🔆,0.11696006899285294,0.14837078878917964,0.11618337041909399,0.13580043604056868,0.12233238077161802,0.09666007451251656,0.13758464926825925,0.15840959990969253
⚛,0.10898077066053702,0.15032533625344513,0.112280698158429,0.11489879923075819,0.12233238077177427,0.09097260111903847,0.13724305490533364,0.16186750837206565
🔐,0.12976851545062118,0.12975273167830892,0.11193056853153394,0.12976628248983957,0.12233238077156351,0.07834614018868323,0.13769660865832573,0.15218926049917808
🇰🇳,0.12697356433898221,0.13716160662443144,0.11497381981098442,0.11851729333156413,0.1223323807717674,0.10330941469867809,0.1372620600034059,0.14992848255030772
☂,0.12609933089947845,0.14072840301378164,0.1123248073963623,0.12645109895478868,0.12233238077160402,0.09791552283682513,0.1374459901503817,0.1467482614521092
📌,0.13668347586451546,0.13817017147084698,0.1119311152415321,0.12708823865702357,0.12233238077138303,0.09180503160710649,0.1372619285716112,0.13096634873637178
⛳,0.12697018811519456,0.13819517735100817,0.11318077688156336,0.11745961226102963,0.12233238077191319,0.09704183405538071,0.13725572174489406,0.13669393889190135
📀,0.1251260372094407,0.14829523279331625,0.11917884739705187,0.11426280958528423,0.12233238077194643,0.11846984535120113,0.1372692831128078,0.13836894310746278
🇹🇩,0.1304267437340627,0.13191907837608596,0.11342205484470469,0.12154073679010935,0.122332380771762,0.10153304172493535,0.13751481066574778,0.13364844006915438
🙍🏽,0.12235445739537454,0.1396247026132187,0.1206620772009046,0.12228920657861408,0.12233238077121553,0.11096180296618373,0.13804182563381323,0.13180006497159785
👼🏿,0.10975406782455366,0.12781097675906494,0.15021041414001957,0.13338198041375904,0.12233238077110418,0.08913438064129374,0.13723555234000634,0.14406106035700866
🇧🇭,0.13049874063347033,0.13298528564337175,0.1130626113172184,0.11995311328871594,0.12233238077185585,0.10399032942414449,0.13726604145045,0.13677956522300982
✝,0.12510201206623606,0.14032969054824207,0.11312924697449489,0.11113611091889197,0.12233238077177017,0.10705600209102802,0.1374494707943337,0.13956356616434215
⚗,0.1266307151333308,0.1496387201914331,0.10475258127553388,0.10994853952118433,0.12233238077139263,0.1175062566735676,0.13727400535312875,0.14083496052631778
👨‍❤️‍👨,0.11626566361371715,0.14745836766815046,0.11604969336076465,0.1185035221799069,0.12233238077162929,0.10080980402685975,0.13722995251957074,0.14228933506581085
👋🏼,0.1159743988814057,0.14432369061250938,0.11628776073848712,0.10731680987558434,0.12233238077157897,0.1013914171295747,0.13723862609162624,0.14985651637792452
🛀🏽,0.1372450441175488,0.1471099771442823,0.0983466522920935,0.11445673303515491,0.1223323807713385,0.12077418123435102,0.13632344455277604,0.1372319456431481
🙃,0.12811081258524837,0.1326645506778732,0.12275885302915412,0.11728256332176556,0.12233238077162607,0.11245497994777356,0.13764131198931287,0.13529339734641724
😇,0.10309278350515465,0.177319587628866,0.10309278350515465,0.10309278350515465,0.12061855670103093,0.10309278350515465,0.1350515463917526,0.15463917525773196
⚫,0.1301411362228464,0.13828404931700788,0.12024131642829161,0.11736967782496777,0.12233238077158785,0.09534024550878294,0.13725372770564187,0.12906308645362619
📓,0.1255078709599502,0.13713250262662768,0.12104014903889038,0.12195358738347295,0.12233238077183217,0.09296299925036737,0.137250240779827,0.14928781427034357
🍽,0.13297027823739427,0.13892607052548556,0.10978386464739742,0.11562968259977424,0.12233238077182093,0.10541764403827054,0.1374021281221426,0.1261750811740628
🇩🇲,0.12576303204360784,0.1320267106711981,0.11608621490449877,0.12225749126892538,0.12233238077186988,0.09914270609209339,0.13726361622325806,0.14606008004360538
📬,0.11860699490335946,0.13518636061780853,0.11450583732403175,0.12323187063248042,0.1223323807717657,0.09612525230945486,0.13745593989576932,0.13224001338548366
🔠,0.13159758260655963,0.14223117499932414,0.1055360935315548,0.11347268828919255,0.12233238077093608,0.10289053004112725,0.1375458209069037,0.13694658736136026
📟,0.12517877700946656,0.13467834797484102,0.11514664141577668,0.11224587816127496,0.12233238077184752,0.10869991184331283,0.1372912930064759,0.13711586078543725
🇮,0.12050543419451287,0.14020942968636518,0.11631062446031137,0.11588940881162557,0.12233238077179298,0.10521920533743902,0.13740549950713618,0.1425706862696538
